determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,seed,target,targeted,categorized,baseline,split,count,fidelity_score_at_1,fidelity_score_at_5,fidelity_score_at_10,fidelity_score_at_20
True,GRU4Rec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,NaN,False,True,random,"(None, 10, None)",104,0.9903846153846154,0.46153846153846156,0.2692307692307692,0.09615384615384616
True,GRU4Rec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Photo Editing,True,True,educated,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,GRU4Rec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Photo Editing,True,True,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,GRU4Rec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Sports,True,True,educated,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,GRU4Rec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Sports,True,True,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,50,True,False,educated,"(None, 10, None)",100,0.01,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,50,True,False,random,"(None, 10, None)",100,0.01,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,411,True,False,educated,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,411,True,False,random,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,630,True,False,educated,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,630,True,False,random,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,1305,True,False,educated,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,1305,True,False,random,"(None, 10, None)",100,0.0,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Action,True,True,educated,"(None, 10, None)",100,0.19,0.31,0.26,0.26
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Action,True,True,random,"(None, 10, None)",100,0.19,0.31,0.26,0.26
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Adventure,True,True,educated,"(None, 10, None)",100,0.12,0.13,0.08,0.09
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Adventure,True,True,random,"(None, 10, None)",100,0.12,0.13,0.08,0.09
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Animation,True,True,educated,"(None, 10, None)",100,0.01,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Animation,True,True,random,"(None, 10, None)",100,0.01,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Drama,True,True,educated,"(None, 10, None)",100,0.46,0.4,0.38,0.37
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Drama,True,True,random,"(None, 10, None)",100,0.46,0.4,0.38,0.37
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Fantasy,True,True,educated,"(None, 10, None)",100,0.02,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Fantasy,True,True,random,"(None, 10, None)",100,0.02,0.0,0.0,0.0
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Horror,True,True,educated,"(None, 10, None)",100,0.05,0.05,0.02,0.02
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,Horror,True,True,random,"(None, 10, None)",100,0.05,0.05,0.02,0.02
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,NaN,False,False,random,"(None, 10, None)",100,0.91,0.92,0.92,0.91
True,SASRec,ml-100k,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,42,NaN,False,True,random,"(None, 10, None)",100,0.74,0.53,0.42,0.39
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,728,True,False,educated,"(None, 10, None)",97,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,728,True,False,random,"(None, 10, None)",96,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2005,True,False,educated,"(None, 10, None)",97,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2005,True,False,random,"(None, 10, None)",96,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2738,True,False,educated,"(None, 10, None)",97,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2738,True,False,random,"(None, 10, None)",96,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2858,True,False,educated,"(None, 10, None)",97,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,2858,True,False,random,"(None, 10, None)",96,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Action,True,True,educated,"(None, 10, None)",96,0.3020833333333333,0.3333333333333333,0.3229166666666667,0.3125
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Action,True,True,random,"(None, 10, None)",96,0.3020833333333333,0.3333333333333333,0.3229166666666667,0.3125
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Adventure,True,True,educated,"(None, 10, None)",96,0.17708333333333334,0.15625,0.14583333333333334,0.13541666666666666
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Adventure,True,True,random,"(None, 10, None)",96,0.17708333333333334,0.15625,0.14583333333333334,0.13541666666666666
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Animation,True,True,educated,"(None, 10, None)",96,0.041666666666666664,0.0625,0.03125,0.020833333333333332
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Animation,True,True,random,"(None, 10, None)",96,0.041666666666666664,0.0625,0.03125,0.020833333333333332
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Drama,True,True,educated,"(None, 10, None)",96,0.28125,0.2604166666666667,0.25,0.22916666666666666
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Drama,True,True,random,"(None, 10, None)",96,0.28125,0.2604166666666667,0.25,0.22916666666666666
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Fantasy,True,True,educated,"(None, 10, None)",96,0.052083333333333336,0.041666666666666664,0.03125,0.03125
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Fantasy,True,True,random,"(None, 10, None)",96,0.052083333333333336,0.041666666666666664,0.03125,0.03125
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Horror,True,True,educated,"(None, 10, None)",96,0.10416666666666667,0.10416666666666667,0.09375,0.0625
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Horror,True,True,random,"(None, 10, None)",96,0.10416666666666667,0.10416666666666667,0.09375,0.0625
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,NaN,False,False,random,"(None, 10, None)",96,0.40625,0.4375,0.4479166666666667,0.5
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,NaN,False,True,random,"(None, 10, None)",96,0.10416666666666667,0.0625,0.052083333333333336,0.052083333333333336
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,728,True,False,educated,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,728,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2005,True,False,educated,"(None, 10, None)",104,0.009615384615384616,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2005,True,False,random,"(None, 10, None)",104,0.009615384615384616,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2738,True,False,educated,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2738,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2858,True,False,educated,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,2858,True,False,random,"(None, 10, None)",104,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Action,True,True,educated,"(None, 10, None)",104,0.2692307692307692,0.23076923076923078,0.2403846153846154,0.18269230769230768
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Action,True,True,random,"(None, 10, None)",104,0.2692307692307692,0.23076923076923078,0.2403846153846154,0.18269230769230768
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Adventure,True,True,educated,"(None, 10, None)",104,0.15384615384615385,0.125,0.09615384615384616,0.07692307692307693
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Adventure,True,True,random,"(None, 10, None)",104,0.15384615384615385,0.125,0.09615384615384616,0.07692307692307693
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Animation,True,True,educated,"(None, 10, None)",104,0.0673076923076923,0.04807692307692308,0.028846153846153848,0.019230769230769232
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Animation,True,True,random,"(None, 10, None)",104,0.0673076923076923,0.04807692307692308,0.028846153846153848,0.019230769230769232
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Drama,True,True,educated,"(None, 10, None)",104,0.375,0.36538461538461536,0.3557692307692308,0.33653846153846156
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Drama,True,True,random,"(None, 10, None)",104,0.375,0.36538461538461536,0.3557692307692308,0.33653846153846156
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Fantasy,True,True,educated,"(None, 10, None)",104,0.028846153846153848,0.019230769230769232,0.019230769230769232,0.009615384615384616
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Fantasy,True,True,random,"(None, 10, None)",104,0.028846153846153848,0.019230769230769232,0.019230769230769232,0.009615384615384616
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Horror,True,True,educated,"(None, 10, None)",104,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.038461538461538464
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,Horror,True,True,random,"(None, 10, None)",104,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.038461538461538464
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,NaN,False,False,random,"(None, 10, None)",104,0.375,0.40384615384615385,0.40384615384615385,0.41346153846153844
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,15,NaN,False,True,random,"(None, 10, None)",104,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.057692307692307696
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,728,True,False,educated,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,728,True,False,random,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2005,True,False,educated,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2005,True,False,random,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2738,True,False,educated,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2738,True,False,random,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2858,True,False,educated,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,2858,True,False,random,"(None, 10, None)",106,0.0,0.0,0.0,0.0
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Action,True,True,educated,"(None, 10, None)",106,0.2358490566037736,0.29245283018867924,0.27358490566037735,0.2641509433962264
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Action,True,True,random,"(None, 10, None)",106,0.2358490566037736,0.29245283018867924,0.27358490566037735,0.2641509433962264
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Adventure,True,True,educated,"(None, 10, None)",106,0.14150943396226415,0.14150943396226415,0.11320754716981132,0.07547169811320754
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Adventure,True,True,random,"(None, 10, None)",106,0.14150943396226415,0.14150943396226415,0.11320754716981132,0.07547169811320754
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Animation,True,True,educated,"(None, 10, None)",106,0.09433962264150944,0.05660377358490566,0.04716981132075472,0.04716981132075472
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Animation,True,True,random,"(None, 10, None)",106,0.09433962264150944,0.05660377358490566,0.04716981132075472,0.04716981132075472
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Drama,True,True,educated,"(None, 10, None)",106,0.3018867924528302,0.27358490566037735,0.25471698113207547,0.2358490566037736
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Drama,True,True,random,"(None, 10, None)",106,0.3018867924528302,0.27358490566037735,0.25471698113207547,0.2358490566037736
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Fantasy,True,True,educated,"(None, 10, None)",106,0.02830188679245283,0.02830188679245283,0.018867924528301886,0.018867924528301886
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Fantasy,True,True,random,"(None, 10, None)",106,0.02830188679245283,0.02830188679245283,0.018867924528301886,0.018867924528301886
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Horror,True,True,educated,"(None, 10, None)",106,0.11320754716981132,0.08490566037735849,0.04716981132075472,0.03773584905660377
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,Horror,True,True,random,"(None, 10, None)",106,0.11320754716981132,0.08490566037735849,0.04716981132075472,0.03773584905660377
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,NaN,False,False,random,"(None, 10, None)",106,0.41509433962264153,0.4339622641509434,0.4339622641509434,0.49056603773584906
True,SASRec,ml-1m,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,101,NaN,False,True,random,"(None, 10, None)",106,0.1320754716981132,0.12264150943396226,0.10377358490566038,0.07547169811320754
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,35140,True,False,educated,"(None, 10, None)",90,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,271590,True,False,educated,"(None, 10, None)",90,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,292140,True,False,educated,"(None, 10, None)",90,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,582160,True,False,educated,"(None, 10, None)",90,0.0,0.0,0.0,0.0
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Action,True,True,educated,"(None, 10, None)",90,0.8444444444444444,0.9444444444444444,0.9777777777777777,0.9888888888888889
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Free to Play,True,True,educated,"(None, 10, None)",90,0.25555555555555554,0.044444444444444446,0.03333333333333333,0.011111111111111112
True,SASRec,steam,1024,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted,True,0.5,10,Indie,True,True,educated,"(None, 10, None)",90,0.2,0.5111111111111111,0.4888888888888889,0.5111111111111111
